# command:    /usr/local/infernal/1.0/bin/cmsearch --ga --tabfile rfam12-i1p0/Caldalkalibacillus_thermarum_TA2.A1.29.tbl ./GPIPE.29.rfam12.i1p0.cm /panfs/pan1.be-md.ncbi.nlm.nih.gov/gpipe/bacterial_pipeline/data19/Caldalkalibacillus_thermarum_TA2.A1/290898-DENOVO-20150207-1427.1454654/output/bacterial_annot/AFCE01.annotation.nucleotide.fa
# date:       Thu Apr  2 15:09:12 2015
# num seqs:   251
# dbsize(Mb): 5.790926
#
# Pre-search info for CM 1: RNaseP_bact_a
#
#                                  cutoffs            predictions     
#                            -------------------  --------------------
# rnd  mod  alg  cfg   beta     E value   bit sc     surv     run time
# ---  ---  ---  ---  -----  ----------  -------  -------  -----------
#   1  hmm  fwd  loc      -       0.681    13.57   0.0001  00:02:25.75
#   2   cm  cyk  loc  1e-07       0.216    11.64  4.0e-05  00:00:01.90
#   3   cm  ins  loc  1e-15     1.7e-30   100.00  1.1e-34  00:00:06.21
# ---  ---  ---  ---  -----  ----------  -------  -------  -----------
# all    -    -    -      -           -        -        -  00:02:33.88
#
#
# CM: RNaseP_bact_a
#                                            target coord   query coord                         
#                                  ----------------------  ------------                         
# target name                           start        stop  start   stop    bit sc   E-value  GC%
# -------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  gi|334180825|gb|AFCE01000106.1|        4757        4306      1    367    290.56  3.25e-93   56
#
# Post-search info for CM 1: RNaseP_bact_a
#
#                              number of hits       surv fraction  
#                            -------------------  -----------------
# rnd  mod  alg  cfg   beta    expected   actual  expected   actual
# ---  ---  ---  ---  -----  ----------  -------  --------  -------
#   1  hmm  fwd  loc      -       0.681        3    0.0001   0.0006
#   2   cm  cyk  loc  1e-07       0.216        1   4.0e-05   0.0002
#   3   cm  ins  loc  1e-15     1.7e-30        1   1.1e-34  7.8e-05
#
# expected time    actual time
# -------------  -------------
#   00:02:33.88    00:02:53.00
#
# Pre-search info for CM 2: FMN
#
#                                  cutoffs            predictions     
#                            -------------------  --------------------
# rnd  mod  alg  cfg   beta     E value   bit sc     surv     run time
# ---  ---  ---  ---  -----  ----------  -------  -------  -----------
#   1  hmm  fwd  loc      -       5.160    11.20   0.0004  00:00:50.03
#   2   cm  cyk  loc  1e-07       1.650    10.79   0.0001  00:00:00.75
#   3   cm  ins  loc  1e-15     4.9e-17    74.00  1.1e-21  00:00:02.28
# ---  ---  ---  ---  -----  ----------  -------  -------  -----------
# all    -    -    -      -           -        -        -  00:00:53.07
#
#
# CM: FMN
#                                            target coord   query coord                         
#                                  ----------------------  ------------                         
# target name                           start        stop  start   stop    bit sc   E-value  GC%
# -------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  gi|334180575|gb|AFCE01000120.1|        1974        2142      1    140     91.47  8.61e-22   53
#
# Post-search info for CM 2: FMN
#
#                              number of hits       surv fraction  
#                            -------------------  -----------------
# rnd  mod  alg  cfg   beta    expected   actual  expected   actual
# ---  ---  ---  ---  -----  ----------  -------  --------  -------
#   1  hmm  fwd  loc      -       5.160       14    0.0004   0.0011
#   2   cm  cyk  loc  1e-07       1.650        1    0.0001  7.2e-05
#   3   cm  ins  loc  1e-15     4.9e-17        1   1.1e-21  2.9e-05
#
# expected time    actual time
# -------------  -------------
#   00:00:53.07    00:00:59.00
#
# Pre-search info for CM 3: snoPyro_CD
#
#                                  cutoffs            predictions     
#                            -------------------  --------------------
# rnd  mod  alg  cfg   beta     E value   bit sc     surv     run time
# ---  ---  ---  ---  -----  ----------  -------  -------  -----------
